uri,relation,start,end,extra
"/a/[/r/IsA/,/c/en/chili/,/c/en/pepper/]",/r/IsA,/c/en/chili,/c/en/pepper,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/rmattc""}], ""surfaceEnd"": ""a pepper"", ""surfaceStart"": ""Chili"", ""surfaceText"": ""[[Chili]] is [[a pepper]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/chili/,/c/en/spice/]",/r/IsA,/c/en/chili,/c/en/spice,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/albedo""}], ""surfaceEnd"": ""a spice"", ""surfaceStart"": ""chili"", ""surfaceText"": ""[[chili]] is [[a spice]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/chocolate/,/c/en/candy/]",/r/IsA,/c/en/chocolate,/c/en/candy,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jerryobject""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/rose876""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/chagerling""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jerryobject""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/rose876""}], ""surfaceEnd"": ""candy"", ""surfaceStart"": ""chocolate"", ""surfaceText"": ""[[chocolate]] is a type of [[candy]]"", ""weight"": 4.0}"
"/a/[/r/IsA/,/c/en/chocolate/,/c/en/dessert/]",/r/IsA,/c/en/chocolate,/c/en/dessert,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/madvay""}], ""surfaceEnd"": ""dessert"", ""surfaceStart"": ""Chocolate"", ""surfaceText"": ""[[Chocolate]] is a type of [[dessert]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/chocolate/,/c/en/flavour_for_food/]",/r/IsA,/c/en/chocolate,/c/en/flavour_for_food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/talkingtoaj""}], ""surfaceEnd"": ""a flavour for food"", ""surfaceStart"": ""chocolate"", ""surfaceText"": ""[[chocolate]] is [[a flavour for food]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/chocolate/,/c/en/food/]",/r/IsA,/c/en/chocolate,/c/en/food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/spork""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jerryobject""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/kirun""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/chagerling""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/christof""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/elsten""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jerryobject""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/kirun""}], ""surfaceEnd"": ""food"", ""surfaceStart"": ""chocolate"", ""surfaceText"": ""[[chocolate]] is a [[food]]"", ""weight"": 5.657}"
"/a/[/r/IsA/,/c/en/chocolate/,/c/en/high_fat_food/]",/r/IsA,/c/en/chocolate,/c/en/high_fat_food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jerryobject""}], ""surfaceEnd"": ""a high fat food"", ""surfaceStart"": ""chocolate"", ""surfaceText"": ""[[chocolate]] is [[a high fat food]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cinnamon/,/c/en/bark/]",/r/IsA,/c/en/cinnamon,/c/en/bark,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/phraughy""}], ""surfaceEnd"": ""a bark"", ""surfaceStart"": ""cinnamon"", ""surfaceText"": ""[[cinnamon]] is [[a bark]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cinnamon/,/c/en/spice/]",/r/IsA,/c/en/cinnamon,/c/en/spice,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/albedo""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/shaleane""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/albedo""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/chuddy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/ochuckles""}], ""surfaceEnd"": ""a spice"", ""surfaceStart"": ""cinnamon"", ""surfaceText"": ""[[cinnamon]] is [[a spice]]"", ""weight"": 4.0}"
"/a/[/r/IsA/,/c/en/cinnamon/,/c/zh/解表藥/n/]",/r/IsA,/c/en/cinnamon,/c/zh/解表藥/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/clock/,/c/en/interesting_invention/]",/r/IsA,/c/en/clock,/c/en/interesting_invention,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/browni""}], ""surfaceEnd"": ""an interesting invention"", ""surfaceStart"": ""A clock"", ""surfaceText"": ""[[A clock]] is [[an interesting invention]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/clock/,/c/en/machine/]",/r/IsA,/c/en/clock,/c/en/machine,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/amacfie""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/luannliu""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/pooua""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/technoboy""}], ""surfaceEnd"": ""a machine"", ""surfaceStart"": ""A clock"", ""surfaceText"": ""[[A clock]] is [[a machine]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/clock/,/c/en/mechanical_device/]",/r/IsA,/c/en/clock,/c/en/mechanical_device,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/sandos""}], ""surfaceEnd"": ""mechanical device"", ""surfaceStart"": ""clock"", ""surfaceText"": ""[[clock]] is a kind of [[mechanical device]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/clock/,/c/en/very_complex_machine/]",/r/IsA,/c/en/clock,/c/en/very_complex_machine,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/technoboy""}], ""surfaceEnd"": ""a very complex machine"", ""surfaceStart"": ""a clock"", ""surfaceText"": ""[[a clock]] is [[a very complex machine]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coat/,/c/en/garment/]",/r/IsA,/c/en/coat,/c/en/garment,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/joy""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/aprimm""}], ""surfaceEnd"": ""a garment"", ""surfaceStart"": ""A coat"", ""surfaceText"": ""[[A coat]] is [[a garment]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/coat/,/c/en/protective_covering/]",/r/IsA,/c/en/coat,/c/en/protective_covering,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/bluecoast""}], ""surfaceEnd"": ""a protective covering"", ""surfaceStart"": ""a coat"", ""surfaceText"": ""[[a coat]] is [[a protective covering]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/complex_tool/]",/r/IsA,/c/en/computer,/c/en/complex_tool,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/shaleane""}], ""surfaceEnd"": ""a complex tool"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is [[a complex tool]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/dumb/]",/r/IsA,/c/en/computer,/c/en/dumb,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/daenzer""}], ""surfaceEnd"": ""dumb"", ""surfaceStart"": ""a computer"", ""surfaceText"": ""[[a computer]] is [[dumb]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/electronic_appliance/]",/r/IsA,/c/en/computer,/c/en/electronic_appliance,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/gary""}], ""surfaceEnd"": ""an electronic appliance"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is [[an electronic appliance]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/electronic_device/]",/r/IsA,/c/en/computer,/c/en/electronic_device,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/gary""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/amy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/amy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/andreas""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/andrec""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/arturion""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/browni""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/elptr""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/gary""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jayant""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jeffmuir""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/polymatrix""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/sandos""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/slux""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/trevorwd""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/words""}], ""surfaceEnd"": ""an electronic device"", ""surfaceStart"": ""a computer"", ""surfaceText"": ""[[a computer]] is [[an electronic device]]"", ""weight"": 7.746}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/electronic_tool/]",/r/IsA,/c/en/computer,/c/en/electronic_tool,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/gary""}], ""surfaceEnd"": ""an electronic tool"", ""surfaceStart"": ""a computer"", ""surfaceText"": ""[[a computer]] is [[an electronic tool]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/fancy_caculator/]",/r/IsA,/c/en/computer,/c/en/fancy_caculator,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/moriarty""}], ""surfaceEnd"": ""a fancy caculator"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is [[a fancy caculator]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/junk/]",/r/IsA,/c/en/computer,/c/en/junk,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/delaneybrian""}], ""surfaceEnd"": ""junk"", ""surfaceStart"": ""this computer"", ""surfaceText"": ""[[this computer]] is [[junk]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/machine/]",/r/IsA,/c/en/computer,/c/en/machine,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/paulginz""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/pastymage""}], ""surfaceEnd"": ""machine"", ""surfaceStart"": ""computer"", ""surfaceText"": ""[[computer]] is a [[machine]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/multimedia_device/]",/r/IsA,/c/en/computer,/c/en/multimedia_device,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/sandos""}], ""surfaceEnd"": ""multimedia device"", ""surfaceStart"": ""computer"", ""surfaceText"": ""[[computer]] is a kind of [[multimedia device]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/musical_instrument/]",/r/IsA,/c/en/computer,/c/en/musical_instrument,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons2_template"", ""contributor"": ""/s/contributor/omcs/deresh""}], ""surfaceEnd"": ""a musical instrument"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is a kind of [[a musical instrument]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/office_equipment/]",/r/IsA,/c/en/computer,/c/en/office_equipment,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/phraughy""}], ""surfaceEnd"": ""office equipment"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is [[office equipment]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/personal_assistant/]",/r/IsA,/c/en/computer,/c/en/personal_assistant,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/tag""}], ""surfaceEnd"": ""a personal assistant"", ""surfaceStart"": ""a computer"", ""surfaceText"": ""[[a computer]] is [[a personal assistant]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/tool/]",/r/IsA,/c/en/computer,/c/en/tool,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons2_template"", ""contributor"": ""/s/contributor/omcs/747nomad""}], ""surfaceEnd"": ""...tool"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is a kind of [[...tool]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/toy_for_adults/]",/r/IsA,/c/en/computer,/c/en/toy_for_adults,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/ibix""}], ""surfaceEnd"": ""a toy for adults"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is [[a toy for adults]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/useful/]",/r/IsA,/c/en/computer,/c/en/useful,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/mairu4""}], ""surfaceEnd"": ""useful"", ""surfaceStart"": ""computer "", ""surfaceText"": ""[[computer ]] is [[useful]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/food/]",/r/IsA,/c/en/corn,/c/en/food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/havasi""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/trekmap""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/cynthia""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/deityboy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/evolution""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/havasi""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/ke6wli""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/unclekeefy""}], ""surfaceEnd"": ""a food"", ""surfaceStart"": ""Corn"", ""surfaceText"": ""[[Corn]] is [[a food]]"", ""weight"": 6.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/important_food_crop/]",/r/IsA,/c/en/corn,/c/en/important_food_crop,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/johna""}], ""surfaceEnd"": ""an important food crop"", ""surfaceStart"": ""corn"", ""surfaceText"": ""[[corn]] is [[an important food crop]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/major_food_item/]",/r/IsA,/c/en/corn,/c/en/major_food_item,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/dumbunny""}], ""surfaceEnd"": ""a major food item"", ""surfaceStart"": ""Corn"", ""surfaceText"": ""[[Corn]] is [[a major food item]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/part_of_dinners/]",/r/IsA,/c/en/corn,/c/en/part_of_dinners,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/strider2112""}], ""surfaceEnd"": ""a part of some dinners"", ""surfaceStart"": ""corn"", ""surfaceText"": ""[[corn]] is [[a part of some dinners]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/plant_and_food/]",/r/IsA,/c/en/corn,/c/en/plant_and_food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/evalise""}], ""surfaceEnd"": ""a plant and a food"", ""surfaceStart"": ""corn"", ""surfaceText"": ""[[corn]] is [[a plant and a food]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/planted_on_farmland/]",/r/IsA,/c/en/corn,/c/en/planted_on_farmland,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/wkuehnling""}], ""surfaceEnd"": ""planted on farmland"", ""surfaceStart"": ""corn"", ""surfaceText"": ""[[corn]] is [[planted on farmland]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/product/]",/r/IsA,/c/en/corn,/c/en/product,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/lauwersw""}], ""surfaceEnd"": ""a product"", ""surfaceStart"": ""corn"", ""surfaceText"": ""[[corn]] is [[a product]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/starchy_vegetable/]",/r/IsA,/c/en/corn,/c/en/starchy_vegetable,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/diantell""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/trev""}], ""surfaceEnd"": ""a starchy vegetable"", ""surfaceStart"": ""corn"", ""surfaceText"": ""[[corn]] is [[a starchy vegetable]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/corn/,/c/en/tasty/]",/r/IsA,/c/en/corn,/c/en/tasty,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/afarrell""}], ""surfaceEnd"": ""tasty"", ""surfaceStart"": ""corn"", ""surfaceText"": ""[[corn]] is [[tasty]]"", ""weight"": 1.0}"
